Price,Close,High,Low,Open,Volume,Date,Lag1,Lag2,Lag3,MA5,MA10,Return
2015-04-30,225.62083435058597,227.0355308963014,223.39611432421515,226.12282524445698,15143684,2015-03-23,226.6134185791016,229.21463012695312,229.4199676513672,228.1033966064453,229.34809265136718,-0.004380077026061691
2015-05-04,228.3931884765625,230.34409406590967,226.35100674926437,226.81876562100044,3141448,2015-03-24,225.62083435058597,226.6134185791016,229.21463012695312,227.85240783691407,228.9533493041992,0.012287668973285815
2015-05-05,225.35842895507807,229.0662954867401,224.9477002901451,227.9596315812208,5138004,2015-03-25,228.3931884765625,225.62083435058597,226.6134185791016,227.04010009765625,228.55518188476563,-0.013287434453395974
2015-05-06,221.46800231933597,225.3241889464487,220.30430828131261,225.3241889464487,11007696,2015-03-26,225.35842895507807,228.3931884765625,225.62083435058597,225.49077453613282,227.81588897705078,-0.01726328433234503
2015-05-07,217.06419372558597,221.33109493915057,215.44414695189852,220.87474216608015,11736664,2015-03-27,221.46800231933597,225.35842895507807,228.3931884765625,223.5809295654297,226.40575714111327,-0.019884626887996748
2015-05-08,224.0692138671875,225.39263413725857,217.9997274940435,219.3915978954183,11571932,2015-03-28,217.06419372558597,221.46800231933597,225.35842895507807,223.27060546875,225.68700103759767,0.03227165209227145
2015-05-11,225.9630889892578,226.52212396167658,222.25522244241594,224.99333927700687,6731344,2015-03-29,224.0692138671875,217.06419372558597,221.46800231933597,222.78458557128906,225.31849670410156,0.008452188006482952
2015-05-12,221.77609252929688,225.89467446525083,220.64661637161367,225.89467446525083,11107568,2015-03-30,225.9630889892578,224.0692138671875,217.06419372558597,222.0681182861328,224.55410919189453,-0.018529559312937094
2015-05-13,225.95169067382807,226.67045193817677,221.69619504397141,222.66594478935266,7791848,2015-03-31,221.77609252929688,225.9630889892578,224.0692138671875,222.96485595703126,224.22781524658203,0.01882799041551153
2015-05-14,226.1342315673828,227.0012991523813,222.2438265068041,225.6664727055742,4455188,2015-04-01,225.95169067382807,221.77609252929688,225.9630889892578,224.77886352539062,224.17989654541014,0.0008078757587977048
2015-05-15,225.91744995117188,227.61736693068858,224.57121753602715,227.01270782172114,8153624,2015-04-02,226.1342315673828,225.95169067382807,221.77609252929688,225.1485107421875,224.20955810546874,-0.0009586413109964331
2015-05-18,230.4239501953125,230.91453506482958,226.35100670386456,227.26371237605755,5713304,2015-04-03,225.91744995117188,226.1342315673828,225.95169067382807,226.04068298339843,224.41263427734376,0.019947552723858397
2015-05-19,229.89913940429688,232.28358567720431,227.7428695416814,229.62532492658997,4786348,2015-04-04,230.4239501953125,225.91744995117188,226.1342315673828,227.66529235839843,224.86670532226563,-0.0022775878573854103
2015-05-20,233.6640472412109,234.29153232423852,230.35547560391993,230.37830159937187,4008840,2015-04-05,229.89913940429688,230.4239501953125,225.91744995117188,229.207763671875,226.08630981445313,0.016376345934436598
2015-05-21,233.8123321533203,235.02167814344472,231.62184441318135,233.6526198241625,3934380,2015-04-06,233.6640472412109,229.89913940429688,230.4239501953125,230.7433837890625,227.76112365722656,0.000634607308484858
2015-05-22,233.7210693359375,234.7934871445416,232.36340320833924,233.81231760202724,4689536,2015-04-07,233.8123321533203,233.6640472412109,229.89913940429688,232.30410766601562,228.72630920410157,-0.00039032508055636406
2015-05-25,233.5499725341797,235.24988965311124,232.19232004616924,234.65663653022804,4369060,2015-04-08,233.7210693359375,233.8123321533203,233.6640472412109,232.92931213378907,229.48499755859376,-0.00073205553202349
2015-05-26,234.42843627929688,235.0673134799324,232.29497860735722,233.75529919477148,4906344,2015-04-09,233.5499725341797,233.7210693359375,233.8123321533203,233.83517150878907,230.75023193359374,0.0037613523803288196
2015-05-27,236.88131713867188,237.3034378757191,233.05936273057736,233.60697769268342,3218592,2015-04-10,234.42843627929688,233.5499725341797,233.7210693359375,234.47862548828124,231.84319458007812,0.010463239435904548
2015-05-28,234.88479614257807,238.14770201172695,233.24192324636346,237.08670401464968,9561160,2015-04-11,236.88131713867188,234.42843627929688,233.5499725341797,234.6931182861328,232.71825103759767,-0.008428359907020622
2015-05-29,239.71075439453125,240.4979519192536,234.37142047950036,235.01029775727818,5058680,2015-04-12,234.88479614257807,236.88131713867188,234.42843627929688,235.89105529785155,234.0975814819336,0.02054606484203325
2015-06-01,236.43637084960935,240.9542746405452,235.24986472954743,239.3456199042182,3841320,2015-04-13,239.71075439453125,234.88479614257807,236.88131713867188,236.4683349609375,234.69882354736328,-0.013659727337609229
2015-06-02,230.1843719482422,237.37194317489528,229.29449225766183,236.9384024019675,4726008,2015-04-14,236.43637084960935,239.71075439453125,234.88479614257807,235.61952209472656,234.72734680175782,-0.026442627582639933
2015-06-03,229.44276428222656,232.05538671148304,227.72003533732556,230.2299756065746,5824832,2015-04-15,230.1843719482422,236.43637084960935,239.71075439453125,234.1318115234375,234.3052185058594,-0.003221798507599738
2015-06-04,231.587646484375,232.2493497069321,227.03552439087971,230.19576204912514,5557588,2015-04-16,229.44276428222656,230.1843719482422,236.43637084960935,233.47238159179688,234.08274993896484,0.009348223330809091
2015-06-05,230.85748291015625,232.39767367827443,228.74685111680913,230.51521829501888,6753860,2015-04-17,231.587646484375,229.44276428222656,230.1843719482422,231.70172729492188,233.79639129638673,-0.0031528606352844157
2015-06-08,228.963623046875,230.97157268396234,227.16102382419513,229.1461613908315,3811996,2015-04-18,230.85748291015625,231.587646484375,229.44276428222656,230.207177734375,233.33775634765624,-0.008203588809024165
2015-06-09,228.59852600097656,229.54546365336103,227.51468807617195,229.317287248139,6040260,2015-04-19,228.963623046875,230.85748291015625,231.587646484375,229.89000854492187,232.75476531982423,-0.0015945635426274363
2015-06-10,231.7359619140625,232.51176729715095,227.4918861582527,227.72006257365717,7986248,2015-04-20,228.59852600097656,228.963623046875,230.85748291015625,230.34864807128906,232.24022979736327,0.013724655044681011
2015-06-11,228.2220458984375,232.40907741143272,226.96707565536417,232.19230703863624,9094176,2015-04-21,231.7359619140625,228.59852600097656,228.963623046875,229.67552795410157,231.5739547729492,-0.0151634471689297
2015-06-12,230.2642364501953,230.6521252171026,225.9288845335227,228.40459308364615,6528344,2015-04-22,228.2220458984375,231.7359619140625,228.59852600097656,229.55687866210937,230.62930297851562,0.00894826152188033
2015-06-15,229.3629302978516,231.31383581953025,228.1764101795613,228.6327629999204,5999828,2015-04-23,230.2642364501953,228.2220458984375,231.7359619140625,229.6367401123047,229.92195892333984,-0.003914225527326565
2015-06-16,230.09307861328125,230.56083743020304,227.50326821533088,228.17639135518502,6010524,2015-04-24,229.3629302978516,230.2642364501953,228.2220458984375,229.93565063476564,229.91282958984374,0.0031833754237509115
2015-06-17,229.2488250732422,231.25677454839484,228.0623050430396,230.22998077881638,9686268,2015-04-25,230.09307861328125,229.3629302978516,230.2642364501953,229.43822326660157,229.8934356689453,-0.003669182685229755
2015-06-18,232.648681640625,233.60702542861776,228.6898261647353,229.5226757020254,8431716,2015-04-26,229.2488250732422,230.09307861328125,229.3629302978516,230.32355041503905,229.99953918457032,0.01483042090312403
2015-06-19,235.1357879638672,236.15116183596768,231.176932863864,233.8351935823491,3742324,2015-04-27,232.648681640625,229.2488250732422,230.09307861328125,231.29786071777343,230.4273696899414,0.010690395087147087
2015-06-22,238.9349365234375,241.1596565509303,234.6794408488535,235.50087036521455,5449652,2015-04-28,235.1357879638672,232.648681640625,229.2488250732422,233.21226196289064,231.42450103759765,0.01615725361276832
2015-06-23,240.06442260742188,242.14082260311915,237.87393439378997,240.0416105345487,5655180,2015-04-29,238.9349365234375,235.1357879638672,232.648681640625,235.20653076171874,232.5710906982422,0.004727170084118715
2015-06-24,238.62692260742188,241.36503977857498,237.91955338868607,240.49795819961588,6267396,2015-04-30,240.06442260742188,238.9349365234375,235.1357879638672,237.0821502685547,233.26018676757812,-0.0059879759957215395
2015-06-25,243.0078582763672,244.34268460322886,237.90812146916738,239.18590369784215,16573568,2015-05-01,238.62692260742188,240.06442260742188,238.9349365234375,239.15398559570312,234.7387680053711,0.018358932936300087
2015-06-26,242.51727294921875,244.36549615586074,239.9274764677122,243.4642105478354,5647504,2015-05-02,243.0078582763672,238.62692260742188,240.06442260742188,240.63028259277343,235.96407165527344,-0.002018804373768446
2015-06-29,241.1026611328125,242.2663555037692,235.1358411552947,238.4215877377861,6487836,2015-05-03,242.51727294921875,243.0078582763672,238.62692260742188,241.06382751464844,237.13804473876954,-0.005833035310035206
2015-06-30,243.49847412109372,244.60512419623083,239.12889007243461,240.0986398651902,7290136,2015-05-04,241.1026611328125,242.51727294921875,243.0078582763672,241.75063781738282,238.47858428955078,0.009936899812820643
2015-07-01,244.6849822998047,245.74600824035815,241.8784290014006,242.17504163996816,4971188,2015-05-05,243.49847412109372,241.1026611328125,242.51727294921875,242.96224975585938,240.02220001220704,0.004872754061369999
2015-07-02,243.27114868164065,245.45511770367304,242.68494225558652,244.83442194363354,4483444,2015-05-06,244.6849822998047,243.49847412109372,241.1026611328125,243.01490783691406,241.0844467163086,-0.005778178966585279
2015-07-03,246.9608917236328,247.3976910939782,242.31709562944607,242.31709562944607,4039288,2015-05-07,243.27114868164065,244.6849822998047,243.49847412109372,243.90363159179688,242.26695709228517,0.015167203599719903
2015-07-06,249.08734130859372,249.43217842161903,243.7423660567019,244.61596463486572,3267780,2015-05-08,246.9608917236328,243.27114868164065,244.6849822998047,245.5005676269531,243.28219757080078,0.00861047095400247
2015-07-07,249.85748291015625,250.92648362015956,247.93789517576005,247.93789517576005,4141472,2015-05-09,249.08734130859372,246.9608917236328,243.27114868164065,246.77236938476562,244.26150360107422,0.0030918536346189462
2015-07-08,245.719482421875,248.4207070880161,245.06429737075717,248.07586989659382,5400676,2015-05-10,249.85748291015625,249.08734130859372,246.9608917236328,246.9792694091797,244.97075958251952,-0.016561443107826368
2015-07-09,246.91493225097656,247.5701172951805,243.70792956683806,244.30564174641145,2797964,2015-05-11,245.719482421875,249.85748291015625,249.08734130859372,247.70802612304686,245.36146697998046,0.004865099898953451
2015-07-10,250.7541046142578,251.7311432982923,245.63901973901855,245.93788985577427,4900088,2015-05-12,246.91493225097656,245.719482421875,249.85748291015625,248.46666870117187,246.18515014648438,0.015548562933322074
2015-07-13,251.9955291748047,254.236970906987,249.4322337864425,249.4322337864425,7076084,2015-05-13,250.7541046142578,246.91493225097656,245.719482421875,249.04830627441407,247.2744369506836,0.004950764664277685
2015-07-14,251.00701904296875,253.31743975459645,249.66215943209383,251.84612859839666,5674116,2015-05-14,251.9955291748047,250.7541046142578,246.91493225097656,249.27821350097656,248.0252914428711,-0.0039227288479004585
2015-07-15,252.1219482421875,253.21393265676755,250.7656111038887,251.27136108126228,3849404,2015-05-15,251.00701904296875,251.9955291748047,250.7541046142578,250.55870666503907,248.76898803710938,0.004441824788285587
2015-07-16,256.260009765625,257.24855430940966,252.44381698541596,252.60475785178187,7310424,2015-05-16,252.1219482421875,251.00701904296875,251.9955291748047,252.42772216796874,250.0678741455078,0.01641293648684039
2015-07-17,255.30593872070312,257.88071151061826,254.16795930485736,257.3404722628945,3510988,2015-05-17,256.260009765625,252.1219482421875,251.00701904296875,253.3380889892578,250.90237884521486,-0.003723058645765498
2015-07-20,256.3864440917969,257.2485370443584,254.48983959616152,256.5473568844397,4551268,2015-05-18,255.30593872070312,256.260009765625,252.1219482421875,254.21627197265624,251.63228912353514,0.004232198344104265
2015-07-21,252.43235778808597,259.31759657845174,251.29437809300495,256.68535028516163,11028136,2015-05-19,256.3864440917969,255.30593872070312,256.260009765625,254.5013397216797,251.88977661132813,-0.015422368829668631
2015-07-22,256.1910705566406,256.80028859035065,250.2713649551426,252.05302392258375,7286400,2015-05-20,252.43235778808597,256.3864440917969,255.30593872070312,255.3151641845703,252.9369354248047,0.014889980038573558
2015-07-23,254.69671630859372,256.7197440182974,252.90355196181903,255.84617343782926,5083172,2015-05-21,256.1910705566406,252.43235778808597,256.3864440917969,255.00250549316405,253.7151138305664,-0.005832967733028438
2015-07-24,254.68527221679688,256.32900192242704,252.99557544002778,253.60479347870643,4761008,2015-05-22,254.69671630859372,256.1910705566406,252.43235778808597,254.8783721923828,254.1082305908203,-4.4932231411221046e-05
2015-07-27,251.92657470703125,253.9151416371001,245.9838855153437,253.7772123606111,3328572,2015-05-23,254.68527221679688,254.69671630859372,256.1910705566406,253.98639831542968,254.10133514404296,-0.01083179049088212
2015-07-28,254.83465576171875,256.07607512361545,251.14488700387122,251.50122995337873,6345672,2015-05-24,251.92657470703125,254.68527221679688,254.69671630859372,254.46685791015625,254.48409881591797,0.011543367578705555
2015-07-29,254.8002014160156,256.9956761474087,254.04157641392257,254.0530541494997,3943032,2015-05-25,254.83465576171875,251.92657470703125,254.68527221679688,254.18868408203124,254.75192413330078,-0.00013520274783729302
2015-07-30,255.30593872070312,256.78872721850735,253.13344787022595,254.48981291932643,9462188,2015-05-26,254.8002014160156,254.83465576171875,251.92657470703125,254.31052856445314,254.6565170288086,0.0019848387162841874
2015-07-31,255.5588836669922,257.70836351278746,253.57031664103883,256.4669438386776,5649500,2015-05-27,255.30593872070312,254.8002014160156,254.83465576171875,254.4852508544922,254.6818115234375,0.0009907523011667418
2015-08-03,251.82313537597656,256.9037315232701,251.374830147644,255.81174698211973,4345728,2015-05-28,255.5588836669922,255.30593872070312,254.8002014160156,254.46456298828124,254.22548065185546,-0.014617955116299264
2015-08-04,249.76556396484372,253.34038737115736,248.73105240116843,252.4438050700543,5390928,2015-05-29,251.82313537597656,255.5588836669922,255.30593872070312,253.45074462890625,253.95880126953125,-0.008170700472221681
