Price,Close,High,Low,Open,Volume,Date,Lag1,Lag2,Lag3,MA5,MA10,Return
2018-03-06,1249.4400634765625,1284.0143998275257,1244.2456374305552,1281.9612907775938,1906764,2017-02-24,1275.3302001953125,1247.345947265625,1246.2579345703125,1253.52587890625,1248.6394165039062,-0.020300732088666118
2018-03-07,1243.13720703125,1268.4110041300971,1239.4621612064416,1260.6091883067006,1917772,2017-02-25,1249.4400634765625,1275.3302001953125,1247.345947265625,1252.3022705078124,1252.0352905273437,-0.005044544856177224
2018-03-08,1233.48779296875,1254.4089613784781,1226.733081906562,1254.4089613784781,1951826,2017-02-26,1243.13720703125,1249.4400634765625,1275.3302001953125,1249.7482421875,1250.4605712890625,-0.007762147257697971
2018-03-09,1245.8680419921875,1257.8170800446158,1222.5035939489876,1233.9189036902642,1872436,2017-02-27,1233.48779296875,1243.13720703125,1249.4400634765625,1249.4526611328124,1249.7995239257812,0.010036782766727592
2018-03-12,1253.279052734375,1266.3162924498165,1246.4422411408582,1249.5219040657657,2091340,2017-02-28,1245.8680419921875,1233.48779296875,1243.13720703125,1245.042431640625,1248.828369140625,0.005948471661843868
2018-03-13,1185.3831787109375,1207.1050345142821,1179.3059552703733,1201.0278110737179,88067154,2017-03-01,1253.279052734375,1245.8680419921875,1233.48779296875,1232.2310546875,1242.878466796875,-0.05417458615884774
2018-03-14,1185.4241943359375,1200.2682345593537,1180.558385498799,1187.9084766111737,3668668,2017-03-02,1185.3831787109375,1253.279052734375,1245.8680419921875,1220.6884521484376,1236.495361328125,3.460115322750923e-05
2018-03-15,1178.3612060546875,1191.8501705289789,1172.5714995778549,1188.7499562925573,2348906,2017-03-03,1185.4241943359375,1185.3831787109375,1253.279052734375,1209.663134765625,1229.7056884765625,-0.005958194809079775
2018-03-16,1160.2940673828125,1179.3058778733525,1151.7942156806246,1177.9919080871757,7197482,2017-03-04,1178.3612060546875,1185.4241943359375,1185.3831787109375,1192.54833984375,1221.0005004882812,-0.015332428273301835
2018-03-19,1162.4703369140625,1169.4509076408513,1157.9534970320226,1161.6490932991462,3489940,2017-03-05,1160.2940673828125,1178.3612060546875,1185.4241943359375,1174.3865966796875,1209.7145141601563,0.0018756189421522684
2018-03-20,1176.3702392578125,1179.7988721157687,1157.5431842597159,1157.9538061767998,4024984,2017-03-06,1162.4703369140625,1160.2940673828125,1178.3612060546875,1172.5840087890624,1202.4075317382812,0.011957210349684555
2018-03-21,1173.0439453125,1184.3565970919333,1170.2722478833027,1179.5112393139605,3907678,2017-03-07,1176.3702392578125,1162.4703369140625,1160.2940673828125,1170.107958984375,1195.3982055664062,-0.0028275910375045177
2018-03-22,1162.6141357421875,1180.9278088524889,1159.000643658934,1174.3578597009257,2326094,2017-03-08,1173.0439453125,1176.3702392578125,1162.4703369140625,1166.958544921875,1188.31083984375,-0.008891235159595001
2018-03-23,1157.1937255859375,1163.743223156008,1148.9402879834404,1150.5622239594732,3654122,2017-03-09,1162.6141357421875,1173.0439453125,1176.3702392578125,1166.3384765625,1179.443408203125,-0.0046622606672417355
2018-03-26,1156.7218017578125,1160.9922290837508,1142.1652765921194,1157.54304549353,2964210,2017-03-10,1157.1937255859375,1162.6141357421875,1173.0439453125,1165.18876953125,1169.7876831054687,-0.0004078174792090383
2018-03-27,1169.328125,1175.6106609817973,1159.2063338761884,1160.0070266411378,2494574,2017-03-11,1156.7218017578125,1157.1937255859375,1162.6141357421875,1163.7803466796875,1168.182177734375,0.010898319045279825
2018-03-28,1169.9232177734375,1180.537832822256,1160.006740077521,1164.4824781960826,6865654,2017-03-12,1169.328125,1156.7218017578125,1157.1937255859375,1163.156201171875,1166.632080078125,0.0005089185496478521
2018-04-02,1194.76611328125,1196.5523588584122,1166.1663346458101,1166.1663346458101,1662988,2017-03-13,1169.9232177734375,1169.328125,1156.7218017578125,1169.5865966796875,1168.2725708007813,0.021234637564585324
2018-04-03,1195.422607421875,1203.0806632013268,1187.5592407609424,1187.5592407609424,1937290,2017-03-14,1194.76611328125,1169.9232177734375,1169.328125,1177.232373046875,1171.7854248046874,0.0005494750255530256
2018-04-04,1195.2789306640625,1204.7643341307246,1187.5182189182194,1202.8959849328112,2841820,2017-03-15,1195.422607421875,1194.76611328125,1169.9232177734375,1184.943798828125,1175.0662841796875,-0.00012018909205868678
2018-04-05,1214.59912109375,1216.98074834412,1199.159796633497,1201.7056325565154,1809424,2017-03-16,1195.2789306640625,1195.422607421875,1194.76611328125,1193.997998046875,1178.8891723632812,0.01616375051382679
2018-04-06,1211.4576416015625,1215.4406534226814,1201.705372845215,1212.9769223684461,1129018,2017-03-17,1214.59912109375,1195.2789306640625,1195.422607421875,1202.3048828125,1182.7305419921875,-0.002586433200576166
2018-04-09,1200.6171875,1216.8778528650014,1196.9626931336188,1207.1050327819744,1235866,2017-03-18,1211.4576416015625,1214.59912109375,1195.2789306640625,1203.47509765625,1186.5308471679687,-0.00894827332735404
2018-04-10,1206.2427978515625,1214.3114771791354,1201.35633764154,1201.35633764154,1184532,2017-03-19,1200.6171875,1211.4576416015625,1214.59912109375,1205.6391357421876,1191.4357543945312,0.0046855987155043355
2018-04-11,1237.6756591796875,1242.1309458123865,1209.5276149708484,1211.580723972191,3124416,2017-03-20,1206.2427978515625,1200.6171875,1211.4576416015625,1214.1184814453125,1199.5311401367187,0.026058486221936406
2018-04-12,1289.0443115234375,1293.458495277161,1235.1296564164393,1235.9714510426206,6114360,2017-03-21,1237.6756591796875,1206.2427978515625,1200.6171875,1229.00751953125,1211.5027587890625,0.04150413071692505
2018-04-13,1294.813720703125,1330.7431276124448,1286.1085587361306,1293.4586487355098,8179118,2017-03-22,1289.0443115234375,1237.6756591796875,1206.2427978515625,1245.6787353515624,1223.9918090820313,0.004475726030604088
2018-04-16,1308.91845703125,1313.9691248984086,1277.3416827287688,1279.497447041017,6270274,2017-03-23,1294.813720703125,1289.0443115234375,1237.6756591796875,1267.3389892578125,1235.4070434570312,0.010893255224748266
2018-04-17,1300.2752685546875,1311.9163385530112,1292.3091440356357,1308.9187788177362,3301724,2017-03-24,1308.91845703125,1294.813720703125,1289.0443115234375,1286.1454833984376,1245.8923095703126,-0.006603305523069869
2018-04-18,1297.1953125,1311.300110571637,1291.754573884792,1300.0285626979473,2433066,2017-03-25,1300.2752685546875,1308.91845703125,1294.813720703125,1298.0494140625,1256.0839477539062,-0.00236869540563589
2018-04-19,1310.3558349609375,1321.0525538640138,1299.9260804015776,1305.736339294976,4820952,2017-03-26,1297.1953125,1300.2752685546875,1308.91845703125,1302.31171875,1265.659619140625,0.010145366957558632
2018-04-20,1397.1202392578125,1405.2916739053492,1330.4147423641698,1334.5209607048,18465662,2017-03-27,1310.3558349609375,1297.1953125,1300.2752685546875,1322.7730224609375,1284.22587890625,0.06621438389631118
2018-04-23,1399.6661376953125,1460.9514491928026,1391.8233204607295,1405.9692232321981,15185910,2017-03-28,1397.1202392578125,1310.3558349609375,1297.1953125,1340.92255859375,1304.1307739257813,0.0018222471953110997
